indicator_id,project_name,task_name,indicator_name,year,target_value,source_sheet,source_excel_row
ind_67f1003083,1. 인력양성,2-2. 증평군,02. 시군특화 산업 인재양성 프로그램 실적,2029,37.7,2026,142
ind_66c19ba4c4,1. 인력양성,2-2. 증평군,03. 지산학연 공유·협업 기반의 포럼·세미나·교류회·업무협약 등 활동 실적,2025,37.9,2026,145
ind_66c19ba4c4,1. 인력양성,2-2. 증평군,03. 지산학연 공유·협업 기반의 포럼·세미나·교류회·업무협약 등 활동 실적,2026,46.7,2026,145
ind_66c19ba4c4,1. 인력양성,2-2. 증평군,03. 지산학연 공유·협업 기반의 포럼·세미나·교류회·업무협약 등 활동 실적,2027,53.9,2026,145
ind_66c19ba4c4,1. 인력양성,2-2. 증평군,03. 지산학연 공유·협업 기반의 포럼·세미나·교류회·업무협약 등 활동 실적,2028,60.9,2026,145
ind_66c19ba4c4,1. 인력양성,2-2. 증평군,03. 지산학연 공유·협업 기반의 포럼·세미나·교류회·업무협약 등 활동 실적,2029,68.1,2026,145
ind_d959a7a011,1. 인력양성,2-3. 오송철도 클러스터,02. 지역 내 취업자 수,2025,5,2026,150
ind_d959a7a011,1. 인력양성,2-3. 오송철도 클러스터,02. 지역 내 취업자 수,2026,6,2026,150
ind_d959a7a011,1. 인력양성,2-3. 오송철도 클러스터,02. 지역 내 취업자 수,2027,7,2026,150
ind_d959a7a011,1. 인력양성,2-3. 오송철도 클러스터,02. 지역 내 취업자 수,2028,8,2026,150
ind_d959a7a011,1. 인력양성,2-3. 오송철도 클러스터,02. 지역 내 취업자 수,2029,9,2026,150
ind_bef4add149,1. 인력양성,2-3. 오송철도 클러스터,03. 지역 외(수도권 제외) 취업자 수,2025,12,2026,151
ind_bef4add149,1. 인력양성,2-3. 오송철도 클러스터,03. 지역 외(수도권 제외) 취업자 수,2026,13,2026,151
ind_bef4add149,1. 인력양성,2-3. 오송철도 클러스터,03. 지역 외(수도권 제외) 취업자 수,2027,14,2026,151
ind_bef4add149,1. 인력양성,2-3. 오송철도 클러스터,03. 지역 외(수도권 제외) 취업자 수,2028,15,2026,151
ind_bef4add149,1. 인력양성,2-3. 오송철도 클러스터,03. 지역 외(수도권 제외) 취업자 수,2029,16,2026,151
ind_be546d77d8,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2025,9,2026,154
ind_be546d77d8,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2026,9,2026,154
ind_be546d77d8,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2027,9,2026,154
ind_be546d77d8,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2028,9,2026,154
ind_be546d77d8,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2029,9,2026,154
ind_b22c0d6d7b,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2025,3,2026,155
ind_b22c0d6d7b,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2026,4,2026,155
ind_b22c0d6d7b,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2027,5,2026,155
ind_b22c0d6d7b,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2028,6,2026,155
ind_b22c0d6d7b,1. 인력양성,2-3. 오송철도 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2029,7,2026,155
ind_24da63182b,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2025,29,2026,156
ind_24da63182b,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2026,29,2026,156
ind_24da63182b,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2027,29,2026,156
ind_24da63182b,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2028,29,2026,156
ind_24da63182b,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2029,29,2026,156
ind_6ce4c3d18a,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2025,10,2026,157
ind_6ce4c3d18a,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2026,11,2026,157
ind_6ce4c3d18a,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2027,12,2026,157
ind_6ce4c3d18a,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2028,13,2026,157
ind_6ce4c3d18a,1. 인력양성,2-3. 오송철도 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2029,14,2026,157
ind_257b22dc87,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2025,30,2026,158
ind_257b22dc87,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2026,30,2026,158
ind_257b22dc87,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2027,30,2026,158
ind_257b22dc87,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2028,30,2026,158
ind_257b22dc87,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2029,30,2026,158
ind_1a83aa4b08,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2025,9,2026,159
ind_1a83aa4b08,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2026,10,2026,159
ind_1a83aa4b08,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2027,11,2026,159
ind_1a83aa4b08,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2028,12,2026,159
ind_1a83aa4b08,1. 인력양성,2-3. 오송철도 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2029,13,2026,159
ind_576ec219c3,1. 인력양성,2-3. 오송철도 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2025,0,2026,160
ind_576ec219c3,1. 인력양성,2-3. 오송철도 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2026,1,2026,160
ind_576ec219c3,1. 인력양성,2-3. 오송철도 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2027,1,2026,160
ind_576ec219c3,1. 인력양성,2-3. 오송철도 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2028,2,2026,160
ind_576ec219c3,1. 인력양성,2-3. 오송철도 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2029,2,2026,160
ind_9ddd0c8f3b,1. 인력양성,2-3. 오송철도 클러스터,(신규) 대학 전체 재학생 수,2025,7950,2026,161
ind_9ddd0c8f3b,1. 인력양성,2-3. 오송철도 클러스터,(신규) 대학 전체 재학생 수,2026,7950,2026,161
ind_9ddd0c8f3b,1. 인력양성,2-3. 오송철도 클러스터,(신규) 대학 전체 재학생 수,2027,7990,2026,161
ind_9ddd0c8f3b,1. 인력양성,2-3. 오송철도 클러스터,(신규) 대학 전체 재학생 수,2028,8030,2026,161
ind_9ddd0c8f3b,1. 인력양성,2-3. 오송철도 클러스터,(신규) 대학 전체 재학생 수,2029,8070,2026,161
ind_dd48770328,1. 인력양성,2-3. 오송철도 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2025,40,2026,163
ind_dd48770328,1. 인력양성,2-3. 오송철도 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2026,45,2026,163
ind_dd48770328,1. 인력양성,2-3. 오송철도 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2027,50,2026,163
ind_dd48770328,1. 인력양성,2-3. 오송철도 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2028,55,2026,163
ind_dd48770328,1. 인력양성,2-3. 오송철도 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2029,60,2026,163
ind_07428b9c74,1. 인력양성,2-3. 오송철도 클러스터,11. 지역고교생 입학자 수,2025,2,2026,164
ind_07428b9c74,1. 인력양성,2-3. 오송철도 클러스터,11. 지역고교생 입학자 수,2026,3,2026,164
ind_07428b9c74,1. 인력양성,2-3. 오송철도 클러스터,11. 지역고교생 입학자 수,2027,4,2026,164
ind_07428b9c74,1. 인력양성,2-3. 오송철도 클러스터,11. 지역고교생 입학자 수,2028,5,2026,164
ind_07428b9c74,1. 인력양성,2-3. 오송철도 클러스터,11. 지역고교생 입학자 수,2029,6,2026,164
ind_44e47884a3,1. 인력양성,2-3. 오송철도 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2025,15,2026,165
ind_44e47884a3,1. 인력양성,2-3. 오송철도 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2026,20,2026,165
ind_44e47884a3,1. 인력양성,2-3. 오송철도 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2027,24,2026,165
ind_44e47884a3,1. 인력양성,2-3. 오송철도 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2028,27,2026,165
ind_44e47884a3,1. 인력양성,2-3. 오송철도 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2029,30,2026,165
ind_b57983b3c3,1. 인력양성,2-3. 오송철도 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2025,5,2026,166
ind_b57983b3c3,1. 인력양성,2-3. 오송철도 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2026,7,2026,166
ind_b57983b3c3,1. 인력양성,2-3. 오송철도 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2027,9,2026,166
ind_b57983b3c3,1. 인력양성,2-3. 오송철도 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2028,11,2026,166
ind_b57983b3c3,1. 인력양성,2-3. 오송철도 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2029,12,2026,166
ind_2388f1cb82,1. 인력양성,2-4. 순환경제 클러스터,02. 지역 내 취업자 수,2025,5,2026,168
ind_2388f1cb82,1. 인력양성,2-4. 순환경제 클러스터,02. 지역 내 취업자 수,2026,6,2026,168
ind_2388f1cb82,1. 인력양성,2-4. 순환경제 클러스터,02. 지역 내 취업자 수,2027,7,2026,168
ind_2388f1cb82,1. 인력양성,2-4. 순환경제 클러스터,02. 지역 내 취업자 수,2028,8,2026,168
ind_2388f1cb82,1. 인력양성,2-4. 순환경제 클러스터,02. 지역 내 취업자 수,2029,9,2026,168
ind_b37a26ca9b,1. 인력양성,2-4. 순환경제 클러스터,03. 지역 외(수도권 제외) 취업자 수,2025,12,2026,169
ind_b37a26ca9b,1. 인력양성,2-4. 순환경제 클러스터,03. 지역 외(수도권 제외) 취업자 수,2026,13,2026,169
ind_b37a26ca9b,1. 인력양성,2-4. 순환경제 클러스터,03. 지역 외(수도권 제외) 취업자 수,2027,14,2026,169
ind_b37a26ca9b,1. 인력양성,2-4. 순환경제 클러스터,03. 지역 외(수도권 제외) 취업자 수,2028,15,2026,169
ind_b37a26ca9b,1. 인력양성,2-4. 순환경제 클러스터,03. 지역 외(수도권 제외) 취업자 수,2029,16,2026,169
ind_c426fc2acb,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2025,1,2026,172
ind_c426fc2acb,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2026,1,2026,172
ind_c426fc2acb,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2027,1,2026,172
ind_c426fc2acb,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2028,1,2026,172
ind_c426fc2acb,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,2029,1,2026,172
ind_bcc9a9bbd5,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2025,0,2026,173
ind_bcc9a9bbd5,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2026,1,2026,173
ind_bcc9a9bbd5,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2027,2,2026,173
ind_bcc9a9bbd5,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2028,3,2026,173
ind_bcc9a9bbd5,1. 인력양성,2-4. 순환경제 클러스터,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,2029,4,2026,173
ind_30fd380521,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2025,2,2026,174
ind_30fd380521,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2026,2,2026,174
ind_30fd380521,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2027,2,2026,174
ind_30fd380521,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2028,2,2026,174
ind_30fd380521,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,2029,2,2026,174
ind_b36675c1ba,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2025,1,2026,175
ind_b36675c1ba,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2026,2,2026,175
ind_b36675c1ba,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2027,3,2026,175
ind_b36675c1ba,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2028,4,2026,175
ind_b36675c1ba,1. 인력양성,2-4. 순환경제 클러스터,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,2029,5,2026,175
ind_88d68a8306,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2025,2,2026,176
ind_88d68a8306,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2026,2,2026,176
ind_88d68a8306,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2027,2,2026,176
ind_88d68a8306,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2028,2,2026,176
ind_88d68a8306,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,2029,2,2026,176
ind_3e06f09992,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2025,1,2026,177
ind_3e06f09992,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2026,2,2026,177
ind_3e06f09992,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2027,3,2026,177
ind_3e06f09992,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2028,4,2026,177
ind_3e06f09992,1. 인력양성,2-4. 순환경제 클러스터,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,2029,5,2026,177
ind_52841cd6db,1. 인력양성,2-4. 순환경제 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2025,0,2026,178
ind_52841cd6db,1. 인력양성,2-4. 순환경제 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2026,1,2026,178
ind_52841cd6db,1. 인력양성,2-4. 순환경제 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2027,1,2026,178
ind_52841cd6db,1. 인력양성,2-4. 순환경제 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2028,2,2026,178
ind_52841cd6db,1. 인력양성,2-4. 순환경제 클러스터,08. 표준현장실습 참여자 중 실습기업 취업자 수,2029,2,2026,178
ind_beb764033f,1. 인력양성,2-4. 순환경제 클러스터,(신규) 대학 전체 재학생 수,2025,7950,2026,179
ind_beb764033f,1. 인력양성,2-4. 순환경제 클러스터,(신규) 대학 전체 재학생 수,2026,7950,2026,179
ind_beb764033f,1. 인력양성,2-4. 순환경제 클러스터,(신규) 대학 전체 재학생 수,2027,7990,2026,179
ind_beb764033f,1. 인력양성,2-4. 순환경제 클러스터,(신규) 대학 전체 재학생 수,2028,8030,2026,179
ind_beb764033f,1. 인력양성,2-4. 순환경제 클러스터,(신규) 대학 전체 재학생 수,2029,8070,2026,179
ind_5465d2117c,1. 인력양성,2-4. 순환경제 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2025,40,2026,181
ind_5465d2117c,1. 인력양성,2-4. 순환경제 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2026,45,2026,181
ind_5465d2117c,1. 인력양성,2-4. 순환경제 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2027,50,2026,181
ind_5465d2117c,1. 인력양성,2-4. 순환경제 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2028,55,2026,181
ind_5465d2117c,1. 인력양성,2-4. 순환경제 클러스터,10. 지역고교생 참여 프로그램 이수자 수,2029,60,2026,181
ind_36d8a9824e,1. 인력양성,2-4. 순환경제 클러스터,11. 지역고교생 입학자 수,2025,2,2026,182
ind_36d8a9824e,1. 인력양성,2-4. 순환경제 클러스터,11. 지역고교생 입학자 수,2026,3,2026,182
ind_36d8a9824e,1. 인력양성,2-4. 순환경제 클러스터,11. 지역고교생 입학자 수,2027,4,2026,182
ind_36d8a9824e,1. 인력양성,2-4. 순환경제 클러스터,11. 지역고교생 입학자 수,2028,5,2026,182
ind_36d8a9824e,1. 인력양성,2-4. 순환경제 클러스터,11. 지역고교생 입학자 수,2029,6,2026,182
ind_aa230c531e,1. 인력양성,2-4. 순환경제 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2025,27,2026,183
ind_aa230c531e,1. 인력양성,2-4. 순환경제 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2026,33,2026,183
ind_aa230c531e,1. 인력양성,2-4. 순환경제 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2027,38,2026,183
ind_aa230c531e,1. 인력양성,2-4. 순환경제 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2028,44,2026,183
ind_aa230c531e,1. 인력양성,2-4. 순환경제 클러스터,01. 클러스터 특성화 교과과정 참여학생 수,2029,47,2026,183
ind_84c3070d22,1. 인력양성,2-4. 순환경제 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2025,8,2026,184
ind_84c3070d22,1. 인력양성,2-4. 순환경제 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2026,11,2026,184
ind_84c3070d22,1. 인력양성,2-4. 순환경제 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2027,12,2026,184
ind_84c3070d22,1. 인력양성,2-4. 순환경제 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2028,14,2026,184
ind_84c3070d22,1. 인력양성,2-4. 순환경제 클러스터,02. 클러스터 맞춤형 프로그램 운영 실적,2029,15,2026,184
ind_d92a782cab,2. 공동연구센터,1-1. AI모빌리티,02. 특허 출원 건수,2025,5,2026,186
ind_d92a782cab,2. 공동연구센터,1-1. AI모빌리티,02. 특허 출원 건수,2026,6,2026,186
ind_d92a782cab,2. 공동연구센터,1-1. AI모빌리티,02. 특허 출원 건수,2027,7,2026,186
ind_d92a782cab,2. 공동연구센터,1-1. AI모빌리티,02. 특허 출원 건수,2028,8,2026,186
ind_d92a782cab,2. 공동연구센터,1-1. AI모빌리티,02. 특허 출원 건수,2029,9,2026,186
ind_58db5e32d7,2. 공동연구센터,1-1. AI모빌리티,03. 국내 특허 등록 건수,2025,0,2026,187
ind_58db5e32d7,2. 공동연구센터,1-1. AI모빌리티,03. 국내 특허 등록 건수,2026,0,2026,187
ind_58db5e32d7,2. 공동연구센터,1-1. AI모빌리티,03. 국내 특허 등록 건수,2027,1,2026,187
ind_58db5e32d7,2. 공동연구센터,1-1. AI모빌리티,03. 국내 특허 등록 건수,2028,2,2026,187
ind_58db5e32d7,2. 공동연구센터,1-1. AI모빌리티,03. 국내 특허 등록 건수,2029,3,2026,187
ind_2c2ca81b2d,2. 공동연구센터,1-1. AI모빌리티,04. 해외 특허 등록 건수,2025,0,2026,188
ind_2c2ca81b2d,2. 공동연구센터,1-1. AI모빌리티,04. 해외 특허 등록 건수,2026,0,2026,188
ind_2c2ca81b2d,2. 공동연구센터,1-1. AI모빌리티,04. 해외 특허 등록 건수,2027,0,2026,188
ind_2c2ca81b2d,2. 공동연구센터,1-1. AI모빌리티,04. 해외 특허 등록 건수,2028,0,2026,188
ind_2c2ca81b2d,2. 공동연구센터,1-1. AI모빌리티,04. 해외 특허 등록 건수,2029,1,2026,188
ind_133db4a797,2. 공동연구센터,1-1. AI모빌리티,05. (SCI(E)급) 논문 게재 건수,2025,0,2026,189
ind_133db4a797,2. 공동연구센터,1-1. AI모빌리티,05. (SCI(E)급) 논문 게재 건수,2026,0,2026,189
ind_133db4a797,2. 공동연구센터,1-1. AI모빌리티,05. (SCI(E)급) 논문 게재 건수,2027,1,2026,189
ind_133db4a797,2. 공동연구센터,1-1. AI모빌리티,05. (SCI(E)급) 논문 게재 건수,2028,1,2026,189
ind_133db4a797,2. 공동연구센터,1-1. AI모빌리티,05. (SCI(E)급) 논문 게재 건수,2029,1,2026,189
ind_5efe68f440,2. 공동연구센터,1-1. AI모빌리티,06. (KCI급) 논문 게재 건수,2025,6,2026,190
ind_5efe68f440,2. 공동연구센터,1-1. AI모빌리티,06. (KCI급) 논문 게재 건수,2026,7,2026,190
ind_5efe68f440,2. 공동연구센터,1-1. AI모빌리티,06. (KCI급) 논문 게재 건수,2027,8,2026,190
ind_5efe68f440,2. 공동연구센터,1-1. AI모빌리티,06. (KCI급) 논문 게재 건수,2028,9,2026,190
ind_5efe68f440,2. 공동연구센터,1-1. AI모빌리티,06. (KCI급) 논문 게재 건수,2029,10,2026,190
ind_88f4e268ce,2. 공동연구센터,1-1. AI모빌리티,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2025,0,2026,191
ind_88f4e268ce,2. 공동연구센터,1-1. AI모빌리티,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2026,0,2026,191
ind_88f4e268ce,2. 공동연구센터,1-1. AI모빌리티,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2027,0,2026,191
ind_88f4e268ce,2. 공동연구센터,1-1. AI모빌리티,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2028,0,2026,191
ind_88f4e268ce,2. 공동연구센터,1-1. AI모빌리티,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2029,0,2026,191
ind_c75c191212,2. 공동연구센터,1-1. AI모빌리티,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2025,20000,2026,192
ind_c75c191212,2. 공동연구센터,1-1. AI모빌리티,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2026,25000,2026,192
ind_c75c191212,2. 공동연구센터,1-1. AI모빌리티,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2027,30000,2026,192
ind_c75c191212,2. 공동연구센터,1-1. AI모빌리티,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2028,35000,2026,192
ind_c75c191212,2. 공동연구센터,1-1. AI모빌리티,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2029,40000,2026,192
ind_6fbbc1936f,2. 공동연구센터,1-1. AI모빌리티,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2025,6,2026,193
ind_6fbbc1936f,2. 공동연구센터,1-1. AI모빌리티,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2026,7,2026,193
ind_6fbbc1936f,2. 공동연구센터,1-1. AI모빌리티,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2027,8,2026,193
ind_6fbbc1936f,2. 공동연구센터,1-1. AI모빌리티,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2028,9,2026,193
ind_6fbbc1936f,2. 공동연구센터,1-1. AI모빌리티,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2029,10,2026,193
ind_cfcd175b74,2. 공동연구센터,1-1. AI모빌리티,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2025,7,2026,194
ind_cfcd175b74,2. 공동연구센터,1-1. AI모빌리티,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2026,7,2026,194
ind_cfcd175b74,2. 공동연구센터,1-1. AI모빌리티,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2027,7,2026,194
ind_cfcd175b74,2. 공동연구센터,1-1. AI모빌리티,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2028,8,2026,194
ind_cfcd175b74,2. 공동연구센터,1-1. AI모빌리티,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2029,8,2026,194
ind_4112e5fb80,2. 공동연구센터,1-1. AI모빌리티,10. 연구과제 수주 증가율,2026,12,2026,195
ind_5697d25109,2. 공동연구센터,1-1. AI모빌리티,11. 1억 이상 연구과제 수주 건수,2025,1,2026,196
ind_5697d25109,2. 공동연구센터,1-1. AI모빌리티,11. 1억 이상 연구과제 수주 건수,2026,1,2026,196
ind_5697d25109,2. 공동연구센터,1-1. AI모빌리티,11. 1억 이상 연구과제 수주 건수,2027,2,2026,196
ind_5697d25109,2. 공동연구센터,1-1. AI모빌리티,11. 1억 이상 연구과제 수주 건수,2028,2,2026,196
ind_5697d25109,2. 공동연구센터,1-1. AI모빌리티,11. 1억 이상 연구과제 수주 건수,2029,3,2026,196
ind_adc623f813,2. 공동연구센터,1-1. AI모빌리티,12. 1억 미만 연구과제 수주 건수,2025,5,2026,197
ind_adc623f813,2. 공동연구센터,1-1. AI모빌리티,12. 1억 미만 연구과제 수주 건수,2026,6,2026,197
ind_adc623f813,2. 공동연구센터,1-1. AI모빌리티,12. 1억 미만 연구과제 수주 건수,2027,6,2026,197
ind_adc623f813,2. 공동연구센터,1-1. AI모빌리티,12. 1억 미만 연구과제 수주 건수,2028,7,2026,197
ind_adc623f813,2. 공동연구센터,1-1. AI모빌리티,12. 1억 미만 연구과제 수주 건수,2029,7,2026,197
