source_sheet,source_excel_row,input_complete_flag,evidence_complete_flag,project_name,task_name,source_scope_name,source_level_name,indicator_name,unit,owner,target_2026,actual_2026,achievement_2026,note,source_weight,baseline_value,target_2025,target_2026_changed,target_2027,target_2028,target_2029,old_baseline,old_target_2025,old_target_2026,old_target_2027,old_target_2028,old_target_2029,prev_2025_target_check,actual_2025,target_match_check,actual_match_check,normalized_indicator_name,has_number_prefix,indicator_scope,is_regional_aggregate,source_level_confidence,indicator_id,indicator_level,parent_indicator_id,children_count,calculation_mode,formula_type
2026,154,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,명,조은미,9,,0,,,9,9,9,9,9,9,-,10,11,12,13,14,9,1,True,False,지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_be546d77d8,CHILD,ind_d40a48d011,0,,DIRECT
2026,155,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,명,조은미,4,,,,,3,3,4,5,6,7,,,,,,,3,0,False,False,지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_b22c0d6d7b,CHILD,ind_d40a48d011,0,,DIRECT
2026,156,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,명,조은미,29,,0,,,29,29,29,29,29,29,-,10,11,12,13,14,29,61,True,False,지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_24da63182b,CHILD,ind_d40a48d011,0,,DIRECT
2026,157,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,명,조은미,11,,,,,10,10,11,12,13,14,,,,,,,10,0,False,False,지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_6ce4c3d18a,CHILD,ind_d40a48d011,0,,DIRECT
2026,158,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,명,조은미,30,,0,,,30,30,30,30,30,30,-,10,11,12,13,14,30,30,True,False,지역 외 12주 이상 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_257b22dc87,CHILD,ind_d40a48d011,0,,DIRECT
2026,159,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,명,조은미,10,,,,,9,9,10,11,12,13,,,,,,,9,0,False,False,지역 내 12주 이상 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_1a83aa4b08,CHILD,ind_d40a48d011,0,,DIRECT
2026,160,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,08. 표준현장실습 참여자 중 실습기업 취업자 수,명,조은미,1,,,,,-,0,1,1,2,2,-,0,1,1,2,2,0,0,False,False,표준현장실습 참여자 중 실습기업 취업자 수,True,CHUNGBUK,True,INFERRED,ind_576ec219c3,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,161,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,(신규) 대학 전체 재학생 수,명,대학본부,7950,,,신규,,7950,7950,7950,7990,8030,8070,,,,,,,0,7950,False,False,대학 전체 재학생 수,False,CHUNGBUK,True,INFERRED,ind_9ddd0c8f3b,CHILD,ind_576ec219c3,0,,DIRECT
2026,162,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,09. 지역고교 출신 입학생 증가율,%,,0,,,,,,,,,,,,,,,,,,,False,True,지역고교 출신 입학생 증가율,True,CHUNGBUK,True,INFERRED,ind_a86b7bc0f8,PARENT,,4,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,163,O,X,1. 인력양성,2-3. 오송철도 클러스터,"지역 전체, 단위과제 자율",,10. 지역고교생 참여 프로그램 이수자 수,명,박수민,45,,0,,,34,40,45,50,55,60,-,40,45,50,55,60,40,50,False,False,지역고교생 참여 프로그램 이수자 수,True,CHUNGBUK,True,INFERRED,ind_dd48770328,CHILD,ind_a86b7bc0f8,0,,DIRECT
2026,164,O,X,1. 인력양성,2-3. 오송철도 클러스터,지역 전체,,11. 지역고교생 입학자 수,명,입학과,3,,0,,,2,2,3,4,5,6,-,2,3,4,5,6,2,0,False,False,지역고교생 입학자 수,True,PROJECT,False,INFERRED,ind_07428b9c74,CHILD,ind_a86b7bc0f8,0,,DIRECT
2026,165,O,X,1. 인력양성,2-3. 오송철도 클러스터,대학 자율,,01. 클러스터 특성화 교과과정 참여학생 수,명,박수민,20,,0,,,-,15,20,24,27,30,-,15,20,24,27,30,15,22,False,False,클러스터 특성화 교과과정 참여학생 수,True,UNIVERSITY,False,INFERRED,ind_44e47884a3,CHILD,ind_a86b7bc0f8,0,,DIRECT
2026,166,O,X,1. 인력양성,2-3. 오송철도 클러스터,대학 자율,,02. 클러스터 맞춤형 프로그램 운영 실적,건,박수민,7,,0,,,-,5,7,9,11,12,-,5,7,9,11,12,5,25,False,False,클러스터 맞춤형 프로그램 운영 실적,True,UNIVERSITY,False,INFERRED,ind_b57983b3c3,CHILD,ind_a86b7bc0f8,0,,DIRECT
2026,167,O,X,1. 인력양성,2-4. 순환경제 클러스터,지역 전체,,01. 지역 정주 취업률,%,취업성공지원과,0,,,,,,,,,,,,,,,,,,,False,True,지역 정주 취업률,True,PROJECT,False,INFERRED,ind_e5884aa5e3,PARENT,,2,AUTO_FROM_CHILDREN,RATIO
2026,168,O,X,1. 인력양성,2-4. 순환경제 클러스터,지역 전체,,02. 지역 내 취업자 수,명,취업성공지원과,6,,0,,,5,5,6,7,8,9,-,5,6,7,8,9,5,28,False,False,지역 내 취업자 수,True,PROJECT,False,INFERRED,ind_2388f1cb82,CHILD,ind_e5884aa5e3,0,,DIRECT
2026,169,O,X,1. 인력양성,2-4. 순환경제 클러스터,지역 전체,,03. 지역 외(수도권 제외) 취업자 수,명,취업성공지원과,13,,0,,,12,12,13,14,15,16,-,12,13,14,15,16,12,22,False,False,지역 외(수도권 제외) 취업자 수,True,PROJECT,False,INFERRED,ind_b37a26ca9b,CHILD,ind_e5884aa5e3,0,,DIRECT
2026,170,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,04. 지역 외 표준현장실습 참여 학생 증가율,%,조은미,0,,,,,,,,,,,,,,,,,,,False,True,지역 외 표준현장실습 참여 학생 증가율,True,CHUNGBUK,True,INFERRED,ind_5de0de25f6,PARENT,,0,DIRECT_INPUT,DIRECT
2026,171,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,04. 지역 내 표준현장실습 참여 학생 증가율,%,조은미,0,,,,,,,,,,,,,,,,,,,False,True,지역 내 표준현장실습 참여 학생 증가율,True,CHUNGBUK,True,INFERRED,ind_ea15f09c18,PARENT,,6,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,172,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,05. 지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,명,조은미,1,,0,,,1,1,1,1,1,1,-,3,4,5,6,7,1,0,True,False,지역 외 4주 이상 8주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_c426fc2acb,CHILD,ind_ea15f09c18,0,,DIRECT
2026,173,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,05. 지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,명,조은미,1,,1,,,1,0,1,2,3,4,,,,,,,0,1,False,False,지역 내 4주 이상 8주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_bcc9a9bbd5,CHILD,ind_ea15f09c18,0,,DIRECT
2026,174,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,06. 지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,명,조은미,2,,0,,,2,2,2,2,2,2,-,4,5,6,7,8,2,2,True,False,지역 외 8주 이상 12주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_30fd380521,CHILD,ind_ea15f09c18,0,,DIRECT
2026,175,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,06. 지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,명,조은미,2,,0,,,1,1,2,3,4,5,,,,,,,1,1,False,False,지역 내 8주 이상 12주 미만 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_b36675c1ba,CHILD,ind_ea15f09c18,0,,DIRECT
2026,176,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,07. 지역 외 12주 이상 표준현장실습 참여 학생 수,명,조은미,2,,0,,,2,2,2,2,2,2,-,3,4,5,6,7,2,4,True,False,지역 외 12주 이상 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_88d68a8306,CHILD,ind_ea15f09c18,0,,DIRECT
2026,177,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,07. 지역 내 12주 이상 표준현장실습 참여 학생 수,명,조은미,2,,0,,,1,1,2,3,4,5,,,,,,,1,2,False,False,지역 내 12주 이상 표준현장실습 참여 학생 수,True,CHUNGBUK,True,INFERRED,ind_3e06f09992,CHILD,ind_ea15f09c18,0,,DIRECT
2026,178,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,08. 표준현장실습 참여자 중 실습기업 취업자 수,명,조은미,1,,,,,-,0,1,1,2,2,-,0,1,1,2,2,0,0,False,False,표준현장실습 참여자 중 실습기업 취업자 수,True,CHUNGBUK,True,INFERRED,ind_52841cd6db,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,179,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,(신규) 대학 전체 재학생 수,명,대학본부,7950,,,신규,,7950,7950,7950,7990,8030,8070,,,,,,,0,7950,False,False,대학 전체 재학생 수,False,CHUNGBUK,True,INFERRED,ind_beb764033f,CHILD,ind_52841cd6db,0,,DIRECT
2026,180,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,09. 지역고교 출신 입학생 증가율,%,대학본부,0,,,,,,,,,,,,,,,,,,,False,True,지역고교 출신 입학생 증가율,True,CHUNGBUK,True,INFERRED,ind_a68c54da0c,PARENT,,4,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,181,O,X,1. 인력양성,2-4. 순환경제 클러스터,"지역 전체, 단위과제 자율",,10. 지역고교생 참여 프로그램 이수자 수,명,이종건,45,,0,,,34,40,45,50,55,60,-,40,45,50,55,60,40,120,False,False,지역고교생 참여 프로그램 이수자 수,True,CHUNGBUK,True,INFERRED,ind_5465d2117c,CHILD,ind_a68c54da0c,0,,DIRECT
2026,182,O,X,1. 인력양성,2-4. 순환경제 클러스터,지역 전체,,11. 지역고교생 입학자 수,명,입학과,3,,0,,,2,2,3,4,5,6,-,2,3,4,5,6,2,0,False,False,지역고교생 입학자 수,True,PROJECT,False,INFERRED,ind_36d8a9824e,CHILD,ind_a68c54da0c,0,,DIRECT
2026,183,O,X,1. 인력양성,2-4. 순환경제 클러스터,대학 자율,,01. 클러스터 특성화 교과과정 참여학생 수,명,이종건,33,,0,,,-,27,33,38,44,47,-,27,33,38,44,47,27,32,False,False,클러스터 특성화 교과과정 참여학생 수,True,UNIVERSITY,False,INFERRED,ind_aa230c531e,CHILD,ind_a68c54da0c,0,,DIRECT
2026,184,O,X,1. 인력양성,2-4. 순환경제 클러스터,대학 자율,,02. 클러스터 맞춤형 프로그램 운영 실적,건,이종건,11,,0,,,-,8,11,12,14,15,-,8,11,12,14,15,8,8,False,False,클러스터 맞춤형 프로그램 운영 실적,True,UNIVERSITY,False,INFERRED,ind_84c3070d22,CHILD,ind_a68c54da0c,0,,DIRECT
2026,185,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,01. 지산학연 공동연구 증가율,,,0,,,,,,,,,,,,,,,,,,,False,True,지산학연 공동연구 증가율,True,CHUNGBUK,False,INFERRED,ind_92e08c17c3,PARENT,,7,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,186,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,02. 특허 출원 건수,건,정은제,6,,0,,0.1,4,5,6,7,8,9,4,5,6,7,8,9,5,8,False,False,특허 출원 건수,True,CHUNGBUK,False,INFERRED,ind_d92a782cab,CHILD,ind_92e08c17c3,0,,DIRECT
2026,187,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,03. 국내 특허 등록 건수,건,정은제,0,,,,0.2,-,0,0,1,2,3,-,0,0,1,2,3,0,0,True,False,국내 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_58db5e32d7,CHILD,ind_92e08c17c3,0,,DIRECT
2026,188,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,04. 해외 특허 등록 건수,건,정은제,0,,,,0.3,1,0,0,0,0,1,-,0,0,0,0,1,0,0,True,False,해외 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_2c2ca81b2d,CHILD,ind_92e08c17c3,0,,DIRECT
2026,189,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,05. (SCI(E)급) 논문 게재 건수,건,정은제,0,,,,0.25,1,0,0,1,1,1,-,0,0,1,1,1,0,3,True,False,(SCI(E)급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_133db4a797,CHILD,ind_92e08c17c3,0,,DIRECT
2026,190,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,06. (KCI급) 논문 게재 건수,건,정은제,7,,0,,0.1,9,6,7,8,9,10,9,6,7,8,9,10,6,1,False,False,(KCI급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_5efe68f440,CHILD,ind_92e08c17c3,0,,DIRECT
2026,191,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),건,정은제,0,,,,0.05,1,0,0,0,0,0,-,0,0,0,0,0,0,0,True,False,기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),True,CHUNGBUK,False,INFERRED,ind_88f4e268ce,CHILD,ind_92e08c17c3,0,,DIRECT
2026,192,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,천원,정은제,25000,,0,,0.5,17050,20000,25000,30000,35000,40000,17050,20000,25000,30000,35000,40000,20000,50000,False,False,지산학연 공동연구를 통해 창출한 기술이전 수익,True,CHUNGBUK,False,INFERRED,ind_c75c191212,CHILD,ind_92e08c17c3,0,,DIRECT
2026,193,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,건,정은제,7,,0,,0.5,7,6,7,8,9,10,7,6,7,8,9,10,6,7,False,False,지산학연 공동연구를 통해 창출한 기술이전 건수,True,CHUNGBUK,False,INFERRED,ind_6fbbc1936f,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,194,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),명,,7,,,325(7),,1,7,7,7,8,8,,,,,,,0,7,False,False,대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),False,CHUNGBUK,False,INFERRED,ind_cfcd175b74,CHILD,ind_6fbbc1936f,0,,DIRECT
2026,195,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,10. 연구과제 수주 증가율,,,12,,,,,,,12,,,,,,,,,,,,False,True,연구과제 수주 증가율,True,CHUNGBUK,False,INFERRED,ind_4112e5fb80,PARENT,,2,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,196,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,11. 1억 이상 연구과제 수주 건수,건,정은제,1,,0,,,1,1,1,2,2,3,-,1,1,2,2,3,1,6,True,False,1억 이상 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_5697d25109,CHILD,ind_4112e5fb80,0,,DIRECT
2026,197,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,12. 1억 미만 연구과제 수주 건수,건,정은제,6,,0,,,7,5,6,6,7,7,7,5,6,6,7,7,5,3,False,False,1억 미만 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_adc623f813,CHILD,ind_4112e5fb80,0,,DIRECT
2026,198,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,13. 미래전략산업 학생연구원 참여 증가율,,,5,,,,,,,5,,,,,,,,,,,,False,True,미래전략산업 학생연구원 참여 증가율,True,CHUNGBUK,False,INFERRED,ind_5297c2ee0f,PARENT,,3,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,199,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,14. 미래전략산업 학생연구원(학부) 참여자 수,명,정은제,19,,0,,,18,18,19,20,21,22,18,18,19,20,21,22,18,14,False,False,미래전략산업 학생연구원(학부) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_24abb9bd6e,CHILD,ind_5297c2ee0f,0,,DIRECT
2026,200,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,15. 미래전략산업 학생연구원(석사) 참여자 수,명,정은제,4,,0,,,4,4,4,5,5,6,4,4,4,5,5,6,4,16,True,False,미래전략산업 학생연구원(석사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_fa4984db4b,CHILD,ind_5297c2ee0f,0,,DIRECT
2026,201,O,X,2. 공동연구센터,1-1. AI모빌리티,단위과제 자율,,16. 미래전략산업 학생연구원(박사) 참여자 수,명,정은제,0,,,,,-,0,0,1,2,2,-,0,0,1,2,2,0,1,True,False,미래전략산업 학생연구원(박사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_557223d148,CHILD,ind_5297c2ee0f,0,,DIRECT
2026,202,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,01. 지산학연 공동연구 증가율,,,0,,,,,,,,,,,,,,,,,,,,,지산학연 공동연구 증가율,True,CHUNGBUK,False,INFERRED,ind_72e5a95bcd,PARENT,,7,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,203,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,02. 특허 출원 건수,건,우명기,11,,0,,0.1,1,10,11,12,13,14,,,,,,,,,,,특허 출원 건수,True,CHUNGBUK,False,INFERRED,ind_13b898e305,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,204,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,03. 국내 특허 등록 건수,건,우명기,0,,,,0.2,-,0,0,1,2,3,,,,,,,,,,,국내 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_74c94ad44e,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,205,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,04. 해외 특허 등록 건수,건,우명기,0,,,,0.3,1,0,0,0,0,1,,,,,,,,,,,해외 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_c12b3b5961,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,206,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,05. (SCI(E)급) 논문 게재 건수,건,우명기,11,,0,,0.25,1,10,11,12,13,14,,,,,,,,,,,(SCI(E)급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_3e6fb3f552,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,207,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,06. (KCI급) 논문 게재 건수,건,우명기,11,,0,,0.1,1,10,11,12,13,14,,,,,,,,,,,(KCI급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_97d521b095,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,208,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),건,우명기,0,,,,0.05,1,0,0,0,0,0,,,,,,,,,,,기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),True,CHUNGBUK,False,INFERRED,ind_f5cc8c143a,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,209,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,천원,우명기,30000,,0,,0.5,27000,27000,30000,33000,36000,39000,,,,,,,,,,,지산학연 공동연구를 통해 창출한 기술이전 수익,True,CHUNGBUK,False,INFERRED,ind_10b7e4543a,CHILD,ind_72e5a95bcd,0,,DIRECT
2026,210,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,건,우명기,9,,0,,0.5,1,9,9,10,10,11,,,,,,,,,,,지산학연 공동연구를 통해 창출한 기술이전 건수,True,CHUNGBUK,False,INFERRED,ind_012b9a74c6,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,211,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),명,,13,,,325(13),,1,13,13,13,14,14,,,,,,,,,,,대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),False,CHUNGBUK,False,INFERRED,ind_abcd740c22,CHILD,ind_012b9a74c6,0,,DIRECT
2026,212,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,10. 연구과제 수주 증가율,,,0,,#DIV/0!,,,,,,,,,,,,,,,,,,,연구과제 수주 증가율,True,CHUNGBUK,False,INFERRED,ind_66c1b0a9d6,PARENT,,2,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,213,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,11. 1억 이상 연구과제 수주 건수,건,우명기,4,,0,,0.7,1,4,4,5,5,6,,,,,,,,,,,1억 이상 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_1419b000ae,CHILD,ind_66c1b0a9d6,0,,DIRECT
2026,214,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,12. 1억 미만 연구과제 수주 건수,건,우명기,9,,0,,0.3,1,8,9,9,10,10,,,,,,,,,,,1억 미만 연구과제 수주 건수,True,CHUNGBUK,False,INFERRED,ind_4eb2693c58,CHILD,ind_66c1b0a9d6,0,,DIRECT
2026,215,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,13. 미래전략산업 학생연구원 참여 증가율,,,0,,,,,,,,,,,,,,,,,,,,,미래전략산업 학생연구원 참여 증가율,True,CHUNGBUK,False,INFERRED,ind_4427c3c423,PARENT,,3,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,216,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,14. 미래전략산업 학생연구원(학부) 참여자 수,명,우명기,26,,0,,0.2,1,24,26,28,30,32,,,,,,,,,,,미래전략산업 학생연구원(학부) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_8efb45176d,CHILD,ind_4427c3c423,0,,DIRECT
2026,217,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,15. 미래전략산업 학생연구원(석사) 참여자 수,명,우명기,11,,0,,0.3,1,10,11,12,13,14,,,,,,,,,,,미래전략산업 학생연구원(석사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_60ae1e75c4,CHILD,ind_4427c3c423,0,,DIRECT
2026,218,,,2. 공동연구센터,1-2. 이차전지,단위과제 자율,,16. 미래전략산업 학생연구원(박사) 참여자 수,명,우명기,2,,0,,0.5,-,2,2,3,3,3,,,,,,,,,,,미래전략산업 학생연구원(박사) 참여자 수,True,CHUNGBUK,False,INFERRED,ind_c2882065da,CHILD,ind_4427c3c423,0,,DIRECT
2026,219,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,01. 지산학연 공동연구 증가율,,,0,,,,,,,,,,,,,,,,,,,,,지산학연 공동연구 증가율,True,CHUNGBUK,False,INFERRED,ind_e8b8d04362,PARENT,,7,AUTO_FROM_CHILDREN,GROWTH_RATE
2026,220,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,02. 특허 출원 건수,건,반도체 담당,10,,0,,0.1,9,9,10,11,12,13,,,,,,,,,,,특허 출원 건수,True,CHUNGBUK,False,INFERRED,ind_55b21bd7fc,CHILD,ind_e8b8d04362,0,,DIRECT
2026,221,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,03. 국내 특허 등록 건수,건,반도체 담당,0,,,,0.2,-,0,0,1,2,3,,,,,,,,,,,국내 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_756660c48c,CHILD,ind_e8b8d04362,0,,DIRECT
2026,222,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,04. 해외 특허 등록 건수,건,반도체 담당,0,,,,0.3,1,0,0,0,0,1,,,,,,,,,,,해외 특허 등록 건수,True,CHUNGBUK,False,INFERRED,ind_68b0e385a4,CHILD,ind_e8b8d04362,0,,DIRECT
2026,223,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,05. (SCI(E)급) 논문 게재 건수,건,반도체 담당,0,,,,0.25,1,0,0,1,2,3,,,,,,,,,,,(SCI(E)급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_911104b395,CHILD,ind_e8b8d04362,0,,DIRECT
2026,224,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,06. (KCI급) 논문 게재 건수,건,반도체 담당,10,,0,,0.1,9,9,10,11,12,13,,,,,,,,,,,(KCI급) 논문 게재 건수,True,CHUNGBUK,False,INFERRED,ind_02e02bb648,CHILD,ind_e8b8d04362,0,,DIRECT
2026,225,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),건,반도체 담당,0,,,,0.05,1,0,0,0,0,0,,,,,,,,,,,기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),True,CHUNGBUK,False,INFERRED,ind_338a1b4ee6,CHILD,ind_e8b8d04362,0,,DIRECT
2026,226,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,천원,반도체 담당,23000,,0,,0.5,20000,20000,23000,26000,29000,32000,,,,,,,,,,,지산학연 공동연구를 통해 창출한 기술이전 수익,True,CHUNGBUK,False,INFERRED,ind_ee81d9446a,CHILD,ind_e8b8d04362,0,,DIRECT
2026,227,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,건,반도체 담당,9,,0,,0.5,9,9,9,10,10,11,,,,,,,,,,,지산학연 공동연구를 통해 창출한 기술이전 건수,True,CHUNGBUK,False,INFERRED,ind_af0d8a032f,PARENT,,1,AUTO_FROM_CHILDREN,SUM
2026,228,,,2. 공동연구센터,1-3. 반도체,단위과제 자율,,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),명,,11,,,325(11),,1,11,11,11,12,12,,,,,,,,,,,대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),False,CHUNGBUK,False,INFERRED,ind_354c6a45db,CHILD,ind_af0d8a032f,0,,DIRECT
